index,Exp,Dyad,Round,Player,Answer,Time,a11,a12,a13,a14,a15,a16,a17,a18,a21,a22,a23,a24,a25,a26,a27,a28,a31,a32,a33,a34,a35,a36,a37,a38,a41,a42,a43,a44,a45,a46,a47,a48,a51,a52,a53,a54,a55,a56,a57,a58,a61,a62,a63,a64,a65,a66,a67,a68,a71,a72,a73,a74,a75,a76,a77,a78,a81,a82,a83,a84,a85,a86,a87,a88,b11,b12,b13,b14,b15,b16,b17,b18,b21,b22,b23,b24,b25,b26,b27,b28,b31,b32,b33,b34,b35,b36,b37,b38,b41,b42,b43,b44,b45,b46,b47,b48,b51,b52,b53,b54,b55,b56,b57,b58,b61,b62,b63,b64,b65,b66,b67,b68,b71,b72,b73,b74,b75,b76,b77,b78,b81,b82,b83,b84,b85,b86,b87,b88,Score,Joint,Is_there,where_x,where_y,Ac_Score,Norm_Score,Size_visited,Consistency,Total_visited_dyad,Dif_consist,DLIndex,DLIndex_Mean,Fairness
1783,0.65,371-630,12,630,Absent,16,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,9,0,0,0,0,0,0,13,5,0,0,0,0,0,0,14,6,0,0,0,0,0,0,7,2,0,0,0,0,0,0,15,11,0,0,0,0,0,0,12,1,0,0,0,0,0,0,4,10,0,0,0,0,0,0,8,16,0,0,0,0,0,0,3,32,0,Unicorn_Absent,-1,-1,348,1.0,16,1.0,64,0.0,1.0,0.859375,0.5
1790,0.65,371-630,16,371,Absent,48,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,36,43,11,21,48,6,0,0,14,3,38,12,41,9,0,0,33,45,20,8,13,2,0,0,30,24,29,1,23,17,0,0,10,16,44,26,28,35,0,0,47,4,37,40,15,39,0,0,7,27,34,22,32,19,0,0,25,46,5,18,42,31,0,32,0,Unicorn_Absent,-1,-1,476,1.0,48,1.0,64,0.0,1.0,0.859375,0.5
1791,0.65,371-630,16,630,Absent,16,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,14,0,0,0,0,0,0,1,12,0,0,0,0,0,0,9,6,0,0,0,0,0,0,2,11,0,0,0,0,0,0,13,15,0,0,0,0,0,0,7,8,0,0,0,0,0,0,4,10,0,0,0,0,0,0,5,3,0,0,0,0,0,0,16,32,0,Unicorn_Absent,-1,-1,476,1.0,16,1.0,64,0.0,1.0,0.859375,0.5
1792,0.65,371-630,17,371,Absent,48,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,17,47,14,35,37,22,0,0,45,4,40,42,29,20,0,0,34,2,46,8,6,9,0,0,44,12,15,27,30,13,0,0,1,3,7,5,10,38,0,0,19,24,48,36,16,41,0,0,28,18,25,11,33,21,0,0,39,43,32,23,31,26,0,32,0,Unicorn_Absent,-1,-1,508,1.0,48,1.0,64,0.0,1.0,0.859375,0.5
1793,0.65,371-630,17,630,Absent,16,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,13,0,0,0,0,0,0,11,14,0,0,0,0,0,0,4,2,0,0,0,0,0,0,6,12,0,0,0,0,0,0,15,1,0,0,0,0,0,0,5,8,0,0,0,0,0,0,10,7,0,0,0,0,0,0,16,9,0,0,0,0,0,0,3,32,0,Unicorn_Absent,-1,-1,508,1.0,16,1.0,64,0.0,1.0,0.859375,0.5
1800,0.7,935-462,1,935,Absent,11,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,0,0,0,11,0,6,0,5,0,0,0,0,0,0,0,0,0,0,2,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,10,7,0,0,0,0,32,0,Unicorn_Absent,-1,-1,32,1.0,11,1.0,11,0.0,0.171875,0.171875,0.828125
1801,0.7,935-462,1,462,Absent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,Unicorn_Absent,-1,-1,32,1.0,0,1.0,11,0.0,0.171875,0.171875,0.828125
1804,0.7,935-462,3,935,Absent,11,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,10,0,0,0,0,9,0,0,0,3,0,2,0,11,0,0,0,0,0,0,0,0,0,0,8,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,5,0,0,0,0,32,0,Unicorn_Absent,-1,-1,96,1.0,11,1.0,11,0.0,0.171875,0.171875,0.828125
1805,0.7,935-462,3,462,Absent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,Unicorn_Absent,-1,-1,96,1.0,0,1.0,11,0.0,0.171875,0.171875,0.828125
1806,0.7,935-462,4,935,Absent,11,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7,0,0,0,0,6,0,0,0,4,0,8,0,9,0,0,0,0,0,0,0,0,0,0,3,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,2,5,0,0,0,0,32,0,Unicorn_Absent,-1,-1,128,1.0,11,1.0,11,0.0,0.171875,0.171875,0.828125
1807,0.7,935-462,4,462,Absent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,Unicorn_Absent,-1,-1,128,1.0,0,1.0,11,0.0,0.171875,0.171875,0.828125
1812,0.7,935-462,7,935,Absent,11,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,2,0,0,0,0,8,0,0,0,4,0,7,0,3,0,0,0,0,0,0,0,0,0,0,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,11,6,0,0,0,0,32,0,Unicorn_Absent,-1,-1,32,1.0,11,1.0,11,0.0,0.171875,0.171875,0.828125
1813,0.7,935-462,7,462,Absent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,Unicorn_Absent,-1,-1,32,1.0,0,1.0,11,0.0,0.171875,0.171875,0.828125
1816,0.7,935-462,9,935,Absent,11,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,9,0,0,0,0,10,0,0,0,5,0,8,0,7,0,0,0,0,0,0,0,0,0,0,6,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,4,1,0,0,0,0,32,0,Unicorn_Absent,-1,-1,0,1.0,11,1.0,11,0.0,0.171875,0.171875,0.828125
1817,0.7,935-462,9,462,Absent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,Unicorn_Absent,-1,-1,0,1.0,0,1.0,11,0.0,0.171875,0.171875,0.828125
1820,0.7,935-462,11,935,Absent,11,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,11,0,0,0,0,6,0,0,0,5,0,10,0,2,0,0,0,0,0,0,0,0,0,0,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,7,9,0,0,0,0,32,0,Unicorn_Absent,-1,-1,64,1.0,11,1.0,11,0.0,0.171875,0.171875,0.828125
1821,0.7,935-462,11,462,Absent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,Unicorn_Absent,-1,-1,64,1.0,0,1.0,11,0.0,0.171875,0.171875,0.828125
1822,0.7,935-462,12,935,Absent,11,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,2,0,0,0,0,7,0,0,0,8,0,5,0,10,0,0,0,0,0,0,0,0,0,0,11,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,3,0,0,0,0,32,0,Unicorn_Absent,-1,-1,96,1.0,11,1.0,11,0.0,0.171875,0.171875,0.828125
1823,0.7,935-462,12,462,Absent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,Unicorn_Absent,-1,-1,96,1.0,0,1.0,11,0.0,0.171875,0.171875,0.828125
1824,0.7,935-462,13,935,Absent,11,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,9,0,0,0,5,0,11,0,2,0,0,0,0,0,0,0,0,0,0,8,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,4,10,0,0,0,0,32,0,Unicorn_Absent,-1,-1,128,1.0,11,1.0,11,0.0,0.171875,0.171875,0.828125
1825,0.7,935-462,13,462,Absent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,Unicorn_Absent,-1,-1,128,1.0,0,1.0,11,0.0,0.171875,0.171875,0.828125
1826,0.7,935-462,14,935,Absent,11,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,7,0,0,0,0,2,0,0,0,5,0,10,0,4,0,0,0,0,0,0,0,0,0,0,6,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,11,1,0,0,0,0,32,0,Unicorn_Absent,-1,-1,160,1.0,11,1.0,11,0.0,0.171875,0.171875,0.828125
1827,0.7,935-462,14,462,Absent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,Unicorn_Absent,-1,-1,160,1.0,0,1.0,11,0.0,0.171875,0.171875,0.828125
1830,0.7,935-462,16,935,Absent,11,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,4,0,0,0,11,0,10,0,1,0,0,0,0,0,0,0,0,0,0,9,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,8,6,0,0,0,0,32,0,Unicorn_Absent,-1,-1,128,1.0,11,1.0,11,0.0,0.171875,0.171875,0.828125
1831,0.7,935-462,16,462,Absent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,Unicorn_Absent,-1,-1,128,1.0,0,1.0,11,0.0,0.171875,0.171875,0.828125
1832,0.7,935-462,17,935,Absent,11,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,7,0,0,0,0,6,0,0,0,9,0,4,0,8,0,0,0,0,0,0,0,0,0,0,11,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,10,1,0,0,0,0,32,0,Unicorn_Absent,-1,-1,160,1.0,11,1.0,11,0.0,0.171875,0.171875,0.828125
1833,0.7,935-462,17,462,Absent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,Unicorn_Absent,-1,-1,160,1.0,0,1.0,11,0.0,0.171875,0.171875,0.828125
1836,0.7,935-462,19,935,Absent,11,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,7,0,0,0,0,11,0,0,0,1,0,3,0,5,0,0,0,0,0,0,0,0,0,0,2,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,10,8,0,0,0,0,32,0,Unicorn_Absent,-1,-1,128,1.0,11,1.0,11,0.0,0.171875,0.171875,0.828125
1837,0.7,935-462,19,462,Absent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,Unicorn_Absent,-1,-1,128,1.0,0,1.0,11,0.0,0.171875,0.171875,0.828125
1840,0.7,193-850,1,193,Absent,40,1,0,1,1,1,1,1,1,0,1,1,0,1,0,0,1,1,0,0,1,1,0,1,0,0,0,1,0,0,1,1,1,1,1,1,1,0,1,0,1,0,0,1,0,1,1,1,1,0,0,1,1,1,0,1,1,1,0,0,0,1,1,1,1,23,0,39,10,9,3,4,8,0,35,22,0,30,0,0,14,15,0,0,17,34,0,20,0,0,0,13,0,0,33,12,1,37,18,32,11,0,27,0,25,0,0,5,0,16,36,7,2,0,0,38,29,21,0,40,26,6,0,0,0,28,19,31,24,2,30,Unicorn_Absent,-1,-1,2,0.8125,40,1.0,59,0.0,0.453125,0.807692307692,0.859375
1841,0.7,193-850,1,850,Absent,49,1,1,0,1,0,0,1,1,0,1,0,0,1,1,1,1,0,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,0,0,1,1,1,1,1,18,16,0,33,0,0,37,35,0,45,0,0,21,49,32,27,0,39,44,5,0,48,0,4,6,42,36,9,20,31,11,3,0,46,25,1,22,19,17,7,0,2,28,14,15,10,13,43,29,30,40,0,12,24,38,0,34,0,0,47,23,8,26,41,2,30,Unicorn_Absent,-1,-1,2,0.8125,49,1.0,59,0.0,0.453125,0.807692307692,0.859375
1842,0.7,193-850,2,193,Absent,32,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,2,12,30,16,0,0,0,0,24,7,29,23,0,0,0,0,15,8,17,28,0,0,0,0,3,11,19,31,0,0,0,0,27,5,32,20,0,0,0,0,6,21,4,26,0,0,0,0,9,18,22,10,0,0,0,0,25,14,13,1,0,0,0,0,8,24,Unicorn_Absent,-1,-1,10,0.85,32,0.285714285714,56,0.358353510896,0.5,0.807692307692,0.75
1843,0.7,193-850,2,850,Absent,48,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,4,35,45,18,33,29,0,0,21,12,40,39,7,14,0,0,11,19,25,20,41,47,0,0,16,1,23,8,36,30,0,0,6,22,9,24,43,44,0,0,13,34,2,15,17,28,0,0,26,10,37,5,32,42,0,0,27,3,46,31,38,48,0,8,24,Unicorn_Absent,-1,-1,10,0.85,48,0.64406779661,56,0.358353510896,0.5,0.807692307692,0.75
1844,0.7,193-850,3,193,Absent,32,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,9,15,31,25,0,0,0,0,21,16,26,12,0,0,0,0,14,17,32,24,0,0,0,0,30,20,18,19,0,0,0,0,3,7,28,22,0,0,0,0,4,13,27,8,0,0,0,0,29,10,23,2,0,0,0,0,6,5,1,11,0,0,0,0,8,24,Unicorn_Absent,-1,-1,18,0.85,32,1.0,56,0.0,0.5,0.807692307692,0.75
1845,0.7,193-850,3,850,Absent,48,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,48,38,28,42,19,24,0,0,4,34,39,26,36,11,0,0,35,13,3,20,47,31,0,0,45,12,5,33,37,6,0,0,23,29,46,2,44,14,0,0,40,7,27,8,17,21,0,0,9,10,41,15,25,43,0,0,30,22,1,16,18,32,0,8,24,Unicorn_Absent,-1,-1,18,0.85,48,1.0,56,0.0,0.5,0.807692307692,0.75
1846,0.7,193-850,4,193,Absent,32,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,18,27,5,25,0,0,0,0,12,22,31,4,0,0,0,0,14,23,16,10,0,0,0,0,8,26,2,7,0,0,0,0,17,6,15,9,0,0,0,0,3,1,32,24,0,0,0,0,20,29,21,19,0,0,0,0,28,13,11,30,0,0,0,0,18,14,Unicorn_Absent,-1,-1,36,0.9125,32,1.0,45,0.611111111111,0.484375,0.807692307692,0.921875
1847,0.7,193-850,4,850,Absent,27,0,1,1,1,0,0,0,1,0,1,1,1,0,1,0,1,1,0,0,0,1,1,1,0,0,1,0,0,1,0,0,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,21,11,9,0,0,0,6,0,25,22,13,0,3,0,27,14,0,0,0,18,5,4,0,0,8,0,0,17,0,0,0,0,12,2,24,7,23,0,0,26,0,0,0,0,0,0,0,0,19,1,0,0,20,0,15,0,0,0,0,10,0,0,16,18,14,Unicorn_Absent,-1,-1,36,0.9125,27,0.388888888889,45,0.611111111111,0.484375,0.807692307692,0.921875
1848,0.7,193-850,5,193,Absent,42,1,1,1,1,0,1,0,0,1,0,0,1,0,1,0,0,1,1,1,0,0,1,0,1,0,0,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,0,1,1,0,0,1,1,0,1,1,1,1,0,1,1,1,40,34,3,35,0,8,0,0,22,0,0,17,0,23,0,0,31,29,12,0,0,4,0,16,0,0,14,0,6,11,37,0,10,18,1,32,33,13,28,9,15,0,38,2,25,0,5,26,0,42,21,0,0,19,27,0,7,20,30,39,0,36,24,41,13,19,Unicorn_Absent,-1,-1,49,0.88125,42,0.450980392157,55,0.168371696505,0.5625,0.807692307692,0.84375
1849,0.7,193-850,5,850,Absent,32,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,17,20,10,18,0,0,0,0,5,32,15,22,0,0,0,0,14,9,16,31,0,0,0,0,11,24,30,2,0,0,0,0,6,26,3,13,0,0,0,0,27,1,7,21,0,0,0,0,23,12,28,19,0,0,0,0,8,29,4,25,13,19,Unicorn_Absent,-1,-1,49,0.88125,32,0.282608695652,55,0.168371696505,0.5625,0.807692307692,0.84375
1850,0.7,193-850,6,193,Absent,32,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,6,24,23,11,0,0,0,0,13,5,1,26,0,0,0,0,10,4,31,2,0,0,0,0,21,27,18,30,0,0,0,0,15,7,8,19,0,0,0,0,16,9,25,3,0,0,0,0,32,20,14,12,0,0,0,0,29,22,17,28,0,0,0,0,32,0,Unicorn_Absent,-1,-1,81,1.0,32,0.450980392157,64,0.549019607843,1.0,0.807692307692,1.0
